Date,Open,High,Low,Close,Volume
2018-11-08,901.42,909.69,899.65,899.65,28989965.0
2018-11-09,900.4,900.4,886.39,887.15,35810880.0
2018-11-12,883.49,889.06,875.29,888.69,33433840.0
2018-11-13,888.2,888.2,874.57,877.24,39945888.0
2018-11-14,873.87,880.65,868.63,870.69,49260448.0
2018-11-15,871.55,874.87,859.86,861.84,53610392.0
2018-11-16,865.03,874.94,863.89,871.69,39403500.0
2018-11-19,869.24,888.0,869.24,887.54,44223419.0
2018-11-20,888.76,892.62,883.8,892.32,47746600.0
2018-11-21,888.54,895.2,880.83,894.58,40429590.0
2018-11-22,897.28,900.77,896.18,899.19,46348125.0
2018-11-23,898.9,899.37,889.78,890.32,39672674.0
2018-11-26,889.88,896.12,886.76,895.98,26947190.0
2018-11-27,895.07,903.78,893.96,897.46,36362445.0
2018-11-28,895.3,899.65,894.27,899.44,34206340.0
2018-11-29,901.48,910.48,898.39,898.85,40044890.0
2018-11-30,897.48,898.69,890.41,895.78,54487563.0
2018-12-03,894.79,921.31,894.79,921.16,65687930.0
2018-12-04,921.72,929.33,920.2,927.32,51250680.0
2018-12-05,927.39,928.9,915.9,926.09,64119772.0
2018-12-06,925.68,928.64,916.63,921.47,58021010.0
2018-12-07,922.86,933.29,922.86,929.36,53479020.0
2018-12-10,929.59,929.59,921.59,923.7,49144230.0
2018-12-11,922.58,925.43,915.68,919.23,43186333.0
2018-12-12,922.34,927.53,922.34,927.36,46871787.0
2018-12-13,928.21,935.33,927.92,929.79,49371471.0
2018-12-14,928.84,928.84,918.19,919.22,48737278.0
2018-12-17,914.97,914.97,901.93,902.64,102461236.0
2018-12-18,901.41,901.41,881.76,889.11,56628680.0
2018-12-19,890.78,891.69,877.63,882.12,56301053.0
2018-12-20,880.4,883.76,876.15,880.8,42082130.0
2018-12-21,877.03,877.03,866.09,876.3,42795400.0
2018-12-24,873.14,879.74,872.99,875.44,38375040.0
2018-12-25,873.56,873.56,850.33,864.88,75649360.0
2018-12-26,865.69,867.88,860.52,860.55,29203000.0
2018-12-27,861.02,872.71,861.02,867.35,42515480.0
2018-12-28,866.04,868.62,863.91,866.83,33187475.0
2019-01-02,854.99,864.64,852.79,855.78,31301180.0
2019-01-03,855.66,856.21,834.81,837.52,49285322.0
2019-01-04,838.79,842.05,821.83,838.57,36876690.0
2019-01-07,840.17,858.69,840.17,849.74,31454769.0
2019-01-08,851.2,852.92,841.86,845.4,27383580.0
2019-01-09,845.53,856.87,845.25,853.73,33990810.0
2019-01-10,855.51,859.93,852.96,858.0,32635748.0
2019-01-11,857.84,862.88,857.67,858.73,37490306.0
2019-01-14,860.4,860.4,854.71,858.19,34048990.0
2019-01-15,859.42,865.26,856.04,863.95,29984090.0
2019-01-16,865.1,868.41,861.18,865.1,39523790.0
2019-01-17,864.15,864.15,857.61,858.92,26880930.0
2019-01-18,853.34,859.95,853.34,854.77,61108679.0
2019-01-21,855.0,865.59,855.0,863.82,47219702.0
2019-01-22,864.1,865.92,859.63,860.0,33934940.0
2019-01-23,859.26,864.83,856.77,861.8,34912827.0
2019-01-24,861.63,866.49,861.04,865.06,36287470.0
2019-01-25,865.44,869.53,865.44,867.52,33098460.0
2019-01-28,867.6,871.56,865.9,867.72,23536590.0
2019-01-29,868.81,871.21,863.22,869.36,29554441.0
2019-01-30,872.01,872.01,867.92,870.21,30329430.0
2019-01-31,869.38,874.09,863.85,866.86,43530480.0
2019-02-01,866.01,868.15,859.38,865.95,44244132.0
2019-02-11,862.2,876.91,862.2,876.75,48332695.0
2019-02-12,878.67,890.16,878.67,888.47,65513965.0
2019-02-13,888.33,896.88,887.6,895.69,77345856.0
2019-02-14,897.42,904.11,897.3,900.9,62036173.0
2019-02-15,900.12,903.11,895.13,899.16,49400920.0
2019-02-18,899.75,904.54,899.74,903.75,47807493.0
2019-02-19,905.09,915.31,905.09,908.25,77909450.0
2019-02-20,907.82,913.51,906.64,911.72,55190095.0
2019-02-21,912.83,921.26,911.54,917.43,51994980.0
2019-02-22,926.3,934.65,920.78,930.75,71851570.0
2019-02-25,929.5,943.99,929.5,938.98,76764050.0
2019-02-26,939.56,941.45,922.93,928.77,59765330.0
2019-02-27,929.51,935.76,928.59,930.64,53307243.0
2019-02-28,930.37,930.81,909.44,910.53,65950880.0
2019-03-01,904.98,915.62,904.96,915.29,38870538.0
2019-03-04,915.32,929.28,915.32,926.78,56545650.0
2019-03-05,928.42,931.23,922.05,924.79,78650486.0
2019-03-06,923.66,926.32,916.89,921.78,35810335.0
2019-03-07,923.77,930.79,923.55,925.36,51437197.0
2019-03-08,922.29,922.29,913.39,914.51,50007533.0
2019-03-11,915.0,918.73,911.88,917.83,30489380.0
2019-03-12,916.24,927.67,916.24,927.49,57037890.0
2019-03-13,929.86,939.17,929.86,936.1,73070560.0
2019-03-14,935.41,937.82,931.33,935.62,56134895.0
2019-03-15,934.87,934.87,924.45,925.5,73381496.0
2019-03-18,927.16,935.16,926.85,934.01,72101480.0
2019-03-19,932.75,935.67,924.91,927.14,58812116.0
2019-03-20,927.56,927.56,914.77,924.19,153988970.0
2019-03-21,924.22,928.32,911.91,912.49,44678613.0
2019-03-22,907.94,914.69,906.64,912.19,51101114.0
2019-03-25,912.1,912.1,889.17,891.22,60331203.0
2019-03-26,893.4,901.81,892.47,895.62,35158770.0
2019-03-27,895.71,903.35,895.71,902.37,36199660.0
2019-03-28,901.51,903.88,898.17,901.88,47002380.0
2019-03-29,901.65,906.84,901.19,903.91,49574653.0
2019-04-01,900.17,905.92,900.17,905.7,58656274.0
2019-04-02,907.18,912.94,902.43,904.42,74474269.0
2019-04-03,903.59,903.59,897.47,901.42,96978491.0
2019-04-04,901.5,906.29,900.97,905.84,29753220.0
2019-04-05,904.33,905.76,902.77,905.45,74595098.0
2019-04-08,904.92,907.2,900.97,905.92,31156460.0
2019-04-09,906.55,908.94,898.8,901.44,42033660.0
2019-04-10,900.07,900.07,887.75,893.26,42378569.0
2019-04-11,893.6,896.68,892.62,896.68,23081710.0
2019-04-12,895.95,895.95,891.71,894.32,40055822.0
2019-04-16,890.81,890.81,877.38,887.43,42810532.0
2019-04-17,886.65,891.78,885.64,885.81,48399582.0
2019-04-18,884.29,887.48,877.52,878.37,37996321.0
2019-04-19,877.07,884.77,877.07,880.37,22850960.0
2019-04-22,880.9,880.9,873.55,877.63,28616600.0
2019-04-23,878.38,881.67,875.05,878.71,47288665.0
2019-04-24,878.29,889.02,877.97,888.31,29441509.0
2019-04-25,888.57,888.91,883.72,884.61,32224758.0
2019-04-26,885.65,890.69,882.58,890.06,29241690.0
2019-05-02,890.55,893.35,889.61,893.12,43858792.0
2019-05-03,893.8,895.7,889.2,893.42,37165700.0
2019-05-06,893.83,893.83,875.71,878.88,41605891.0
2019-05-07,883.81,885.14,876.18,877.58,39643610.0
2019-05-08,867.21,874.89,867.18,874.23,35796457.0
2019-05-09,872.71,875.89,868.73,872.6,80365922.0
2019-05-10,871.28,877.59,871.28,875.77,30250100.0
2019-05-13,876.45,879.55,874.68,879.42,42029360.0
2019-05-14,879.14,881.99,871.96,880.86,33540060.0
2019-05-15,882.67,893.68,882.67,893.59,42096650.0
2019-05-16,893.7,896.34,892.39,894.65,39178413.0
2019-05-17,892.93,893.44,888.56,889.48,35382000.0
2019-05-20,890.53,900.59,888.12,900.25,39513010.0
2019-05-21,901.79,907.64,900.97,901.89,99808387.0
2019-05-22,901.36,906.99,897.27,898.51,49294887.0
2019-05-23,897.66,899.02,892.08,896.26,62840876.0
2019-05-24,894.22,898.24,885.13,885.7,56674440.0
2019-05-27,884.29,889.45,883.95,888.82,31492925.0
2019-05-28,888.8,891.61,883.53,890.94,31239780.0
2019-05-29,886.12,886.98,882.0,883.71,36205260.0
2019-05-30,883.51,888.68,879.58,886.16,45436839.0
2019-05-31,883.37,884.75,876.38,876.79,36685390.0
2019-06-03,875.64,875.64,858.64,862.47,64744770.0
2019-06-04,864.27,868.67,857.94,863.65,41701968.0
2019-06-05,869.68,871.91,863.72,864.12,32980570.0
2019-06-06,863.81,865.16,851.47,859.38,40092197.0
2019-06-07,861.31,869.12,860.64,868.87,34949331.0
2019-06-10,869.68,877.45,866.79,871.07,42707059.0
2019-06-11,872.49,874.32,870.0,871.72,37026130.0
2019-06-12,870.91,871.64,865.88,867.75,39923701.0
2019-06-13,865.42,865.42,857.72,857.91,33777788.0
2019-06-14,859.68,864.29,859.08,861.72,44682050.0
2019-06-17,861.65,862.36,851.14,853.5,44691725.0
2019-06-18,852.99,853.95,845.4,847.65,65789757.0
2019-06-19,850.34,854.81,850.34,852.54,41467165.0
2019-06-20,854.9,867.91,853.96,867.06,74536550.0
2019-06-21,864.59,870.35,864.44,868.17,51793307.0
2019-06-24,866.63,873.33,866.63,869.34,51757420.0
2019-06-25,867.73,870.37,866.25,869.54,50101227.0
2019-06-26,868.16,870.52,865.67,867.65,117184870.0
2019-06-27,866.81,867.08,858.08,859.02,42276339.0
2019-06-28,854.41,860.87,847.77,856.85,64301779.0
2019-07-01,864.24,876.39,864.24,875.46,58361130.0
2019-07-02,876.27,877.08,870.71,874.75,38505766.0
2019-07-03,872.92,872.92,865.59,869.11,42070003.0
2019-07-04,869.58,879.53,869.58,878.5,66138676.0
2019-07-05,879.49,882.19,876.28,879.74,37197618.0
2019-07-08,880.23,880.23,867.35,872.42,46756656.0
2019-07-09,870.92,872.52,866.32,870.88,52132607.0
2019-07-10,872.21,878.32,872.2,877.0,42901505.0
2019-07-11,876.12,880.88,876.12,879.41,46155686.0
2019-07-12,880.06,883.15,874.56,875.56,47604090.0
2019-07-15,875.28,876.82,870.84,872.55,44541378.0
2019-07-16,873.71,880.63,873.71,879.79,44129989.0
2019-07-17,880.91,882.85,877.59,880.31,61934717.0
2019-07-18,879.66,879.66,871.09,874.31,41126058.0
2019-07-19,870.97,881.16,870.97,877.76,57226590.0
2019-07-22,880.49,885.42,878.39,880.96,57119885.0
2019-07-23,879.62,888.42,878.22,888.42,64425303.0
2019-07-24,888.26,892.81,885.66,887.35,53219790.0
2019-07-25,887.43,892.31,885.19,891.73,60094889.0
2019-07-26,890.44,891.9,886.09,888.24,55532932.0
2019-07-29,887.84,889.97,880.92,887.86,50532850.0
2019-07-30,888.54,892.38,880.72,880.94,35616500.0
2019-07-31,877.8,883.97,874.39,883.97,52386096.0
2019-08-01,883.19,887.0,881.52,885.82,62643563.0
2019-08-02,887.06,887.06,877.76,885.73,55213776.0
2019-08-05,883.34,884.09,872.4,875.91,68608475.0
2019-08-06,872.39,872.39,858.02,864.08,65084237.0
2019-08-07,866.13,872.05,863.57,868.18,51102946.0
2019-08-08,868.27,877.32,866.69,875.01,97097779.0
2019-08-09,875.81,880.29,874.51,879.89,49976165.0
2019-08-12,878.56,883.41,877.33,883.41,47822690.0
2019-08-13,882.23,882.23,875.32,877.83,56889170.0
2019-08-14,880.04,886.8,880.04,884.76,43474790.0
2019-08-15,874.42,880.88,867.95,880.71,45390230.0
2019-08-16,890.39,900.31,886.87,892.94,81184079.0
2019-08-19,892.32,897.03,889.34,891.41,46107640.0
2019-08-20,891.73,894.75,890.96,894.26,54613814.0
2019-08-21,894.45,901.25,892.05,900.11,69819211.0
2019-08-22,901.28,904.41,899.58,901.31,38233530.0
2019-08-23,901.29,902.5,896.87,900.69,68788440.0
2019-08-26,899.1,899.1,887.05,892.78,65367986.0
2019-08-27,892.48,899.29,888.22,890.37,71569210.0
2019-08-28,886.82,890.58,885.23,887.24,43458783.0
2019-08-29,886.04,888.05,882.14,888.05,41377409.0
2019-08-30,888.94,893.57,888.83,891.94,41232751.0
2019-09-03,892.51,894.11,886.02,888.02,75665401.0
2019-09-04,888.97,890.31,883.91,887.06,56355036.0
2019-09-05,887.12,891.43,886.75,887.8,51461197.0
2019-09-06,886.1,889.49,884.9,886.25,60216420.0
2019-09-09,885.95,887.01,883.43,886.66,61634220.0
2019-09-10,885.84,888.57,881.04,883.08,49970310.0
2019-09-11,883.04,886.12,881.34,884.83,51790030.0
2019-09-12,886.12,893.39,886.12,892.69,39869771.0
2019-09-13,894.32,904.7,893.8,904.7,70427814.0
2019-09-16,905.05,909.7,902.82,907.28,73580651.0
2019-09-17,908.6,912.89,904.36,911.32,59644042.0
2019-09-18,912.38,915.09,911.08,912.82,76123720.0
2019-09-19,913.4,915.98,909.88,915.96,56571770.0
2019-09-20,918.88,920.77,914.55,915.21,57258580.0
2019-09-23,915.16,918.42,910.6,911.12,78908116.0
2019-09-24,909.98,914.02,908.03,910.16,60865465.0
2019-09-25,910.76,913.09,906.6,912.61,72397960.0
2019-09-26,912.91,917.29,911.57,916.92,53985701.0
2019-09-27,918.1,925.58,917.72,925.01,60787480.0
2019-09-30,924.83,930.88,922.66,923.12,53482886.0
2019-10-01,922.89,926.13,921.69,925.93,92227400.0
2019-10-02,926.31,927.43,917.68,919.22,62621202.0
2019-10-03,919.63,919.63,911.6,918.99,69829550.0
2019-10-04,921.7,924.36,915.77,916.98,65766300.0
2019-10-07,915.62,917.36,908.43,908.78,55979791.0
2019-10-08,907.5,915.34,906.88,915.09,63546480.0
2019-10-09,915.27,917.9,912.48,914.51,65363560.0
2019-10-10,914.54,917.08,912.2,914.17,58014978.0
2019-10-11,913.05,917.14,912.94,915.15,59219440.0
2019-10-14,916.68,924.69,916.68,922.79,76648142.0
2019-10-15,921.91,924.79,920.63,922.85,66784070.0
2019-10-16,923.27,927.91,923.26,924.54,56659430.0
2019-10-17,924.64,924.79,920.52,924.02,64916575.0
2019-10-18,919.1,922.62,916.87,918.49,52979780.0
2019-10-21,919.13,919.13,913.97,916.55,61046536.0
2019-10-22,914.04,917.61,912.7,917.32,47663870.0
2019-10-23,916.81,918.83,915.87,918.09,50713134.0
2019-10-24,919.54,924.42,919.17,924.24,50647700.0
2019-10-25,925.49,926.72,923.56,926.38,51440870.0
2019-10-28,927.96,929.93,925.8,926.91,65962814.0
2019-10-29,925.67,928.38,924.3,924.91,56249743.0
2019-10-30,923.97,928.85,922.67,925.42,52120370.0
2019-10-31,925.07,928.88,922.06,922.73,46282670.0
2019-11-01,922.68,934.21,922.46,933.74,102541265.0
2019-11-04,933.96,941.46,932.31,940.84,81855684.0
2019-11-05,940.53,944.62,938.73,942.64,61824927.0
2019-11-06,942.4,945.43,940.76,941.95,69239030.0
2019-11-07,942.38,945.26,940.23,942.78,77846683.0
2019-11-08,944.28,948.37,942.19,944.76,70633830.0
2019-11-11,944.7,946.55,938.78,939.0,70449390.0
2019-11-12,939.72,942.55,937.95,939.99,52776078.0
2019-11-13,939.82,941.13,930.84,931.71,132278481.0
2019-11-14,932.45,935.72,927.14,928.38,64131280.0
2019-11-15,928.82,930.84,922.59,927.3,62734750.0
2019-11-18,927.36,929.18,920.52,920.52,58417530.0
2019-11-19,920.95,924.95,919.95,924.72,81004438.0
2019-11-20,926.07,926.67,917.23,918.24,67046980.0
2019-11-21,917.0,917.06,906.98,910.17,64190039.0
2019-11-22,898.93,906.93,885.83,886.09,70990087.0
2019-11-25,892.31,896.43,886.81,892.76,50814550.0
2019-11-26,895.36,900.72,895.36,900.54,62524920.0
2019-11-27,897.5,901.1,895.89,897.08,51760594.0
2019-11-28,894.45,895.42,883.16,885.4,68764711.0
2019-11-29,885.9,888.41,882.68,887.58,53165763.0
2019-12-02,887.47,889.47,876.08,876.38,71274515.0
2019-12-03,875.1,877.96,865.74,869.72,73924028.0
2019-12-04,868.68,879.59,865.31,878.7,74549860.0
2019-12-05,883.56,886.36,878.39,878.96,67015891.0
2019-12-06,879.32,882.59,875.99,880.47,55330080.0
2019-12-09,880.39,882.58,876.01,879.96,70779250.0
2019-12-10,879.94,880.22,870.25,872.15,80910081.0
2019-12-11,873.16,876.91,869.15,876.43,73561591.0
2019-12-12,878.27,885.73,878.27,884.74,54289368.0
2019-12-13,884.8,888.53,881.0,883.37,73304850.0
2019-12-16,880.55,880.55,874.06,878.72,82138840.0
2019-12-17,876.5,877.63,867.13,867.3,64223576.0
2019-12-18,866.61,867.69,861.05,862.35,68831290.0
2019-12-19,863.16,867.25,858.76,864.57,63119740.0
2019-12-20,862.23,869.52,862.23,869.42,57519010.0
2019-12-23,868.37,872.75,868.37,868.96,69145310.0
2019-12-24,868.2,869.89,864.86,869.7,57515866.0
2019-12-25,869.88,874.93,869.22,873.19,55198824.0
2019-12-26,873.18,874.87,869.57,872.27,71986470.0
2019-12-27,872.07,875.48,867.95,875.08,45934450.0
2019-12-30,876.61,881.27,876.13,880.61,32828120.0
2019-12-31,880.29,881.98,876.66,878.34,57639148.0
2020-01-02,879.06,885.69,876.87,884.97,94441780.0
2020-01-03,887.11,890.38,883.6,884.62,40747030.0
2020-01-06,882.51,882.51,872.88,873.33,50332990.0
2020-01-07,872.32,877.34,870.49,876.24,55188733.0
2020-01-08,876.64,876.64,861.51,866.57,117752694.0
2020-01-09,865.18,878.43,865.18,877.21,58485780.0
2020-01-10,877.76,888.09,877.7,883.42,73611890.0
2020-01-13,885.52,885.52,881.35,882.33,40586613.0
2020-01-14,881.79,886.83,880.58,885.48,96827694.0
2020-01-15,884.77,886.33,882.79,884.41,52933690.0
2020-01-16,885.36,892.2,883.83,891.66,78516047.0
2020-01-17,891.96,897.63,891.36,894.46,72890932.0
2020-01-20,894.84,896.58,891.75,896.04,55757080.0
2020-01-21,897.4,907.51,897.4,906.43,57563410.0
2020-01-22,906.52,909.33,903.27,908.36,51397380.0
2020-01-30,909.09,909.09,870.53,877.0,77779640.0
2020-01-31,875.82,876.59,851.47,852.49,101143860.0
2020-02-03,848.63,848.63,803.91,839.32,107455610.0
2020-02-04,842.67,849.8,833.93,844.03,71873480.0
2020-02-05,845.65,854.72,840.41,846.31,72282163.0
2020-02-06,845.31,861.09,842.68,860.63,97434289.0
2020-02-07,862.86,865.91,858.02,861.91,74132170.0
2020-02-10,863.49,863.49,848.21,853.63,47581937.0
2020-02-11,852.87,859.38,852.87,855.32,65349620.0
2020-02-12,856.64,870.1,856.64,865.24,96505100.0
2020-02-13,863.23,864.79,858.46,863.25,69308020.0
2020-02-14,864.16,868.84,863.14,867.36,92513420.0
2020-02-17,865.83,867.45,862.75,866.35,57169820.0
2020-02-18,866.06,866.61,858.61,862.03,68904954.0
2020-02-19,861.71,865.4,859.65,863.07,63822420.0
2020-02-20,864.0,872.86,864.0,870.4,56906660.0
2020-02-21,871.4,877.52,868.59,869.8,74537866.0
2020-02-24,868.89,868.89,837.43,837.67,104311114.0
2020-02-25,837.4,848.08,827.81,848.06,88211730.0
2020-02-26,849.58,849.58,837.52,841.52,54328450.0
2020-02-27,841.68,848.91,836.56,848.91,56585449.0
2020-02-28,848.34,848.34,823.09,831.78,96346407.0
2020-03-02,831.97,837.99,827.23,836.19,75623180.0
2020-03-03,835.42,846.21,835.14,840.61,61917496.0
2020-03-04,837.99,839.26,831.2,838.97,58272243.0
2020-03-05,837.99,846.58,836.32,838.72,67654719.0
2020-03-06,839.12,839.12,827.12,835.0,63370710.0
2020-03-09,835.65,835.65,781.12,782.16,115959460.0
2020-03-10,782.85,794.88,762.34,784.55,107031470.0
2020-03-11,789.75,795.98,746.83,754.59,108876560.0
2020-03-12,757.9,757.9,710.33,714.57,111874139.0
2020-03-13,719.21,722.3,674.36,716.82,155612240.0
2020-03-16,716.65,716.65,688.8,695.45,98323344.0
2020-03-17,698.18,702.36,673.21,702.36,106923143.0
2020-03-18,699.73,705.3,695.42,701.18,94793827.0
2020-03-19,700.65,700.65,669.04,680.15,70237140.0
2020-03-20,679.55,683.55,668.9,676.96,69263870.0
2020-03-23,671.05,671.05,628.46,631.77,112419607.0
2020-03-24,632.86,633.97,619.07,627.54,90226575.0
2020-03-25,625.43,651.74,625.43,650.27,96558200.0
2020-03-26,651.94,655.06,639.02,647.88,96459450.0
2020-03-27,646.61,649.17,633.41,642.49,108980360.0
2020-03-30,642.23,642.23,605.0,611.79,84476860.0
2020-03-31,613.02,629.08,598.6,610.18,83166590.0
2020-04-01,610.76,631.6,606.03,627.82,94148756.0
2020-04-03,630.37,646.79,630.37,646.79,81442672.0
2020-04-06,649.15,681.59,649.15,681.08,132819379.0
2020-04-07,682.65,695.45,677.03,693.41,115334670.0
2020-04-08,693.61,693.66,675.26,689.66,87275030.0
2020-04-09,691.17,704.18,691.17,696.86,108074170.0
2020-04-10,697.85,701.77,687.18,696.54,146377103.0
2020-04-13,695.84,714.58,695.84,706.61,91474594.0
2020-04-14,706.37,712.55,699.03,711.53,101603870.0
2020-04-15,713.81,726.2,713.81,722.14,105615320.0
2020-04-16,722.8,726.71,714.52,721.8,80177040.0
2020-04-17,726.57,736.17,726.57,735.52,103429248.0
2020-04-20,736.1,742.27,729.52,736.8,104947810.0
2020-04-21,736.31,736.31,702.61,709.19,126217851.0
2020-04-22,706.65,718.62,692.03,716.33,87564530.0
2020-04-23,715.62,729.99,715.62,719.22,65371850.0
2020-04-24,717.49,725.14,711.14,725.06,71640480.0
2020-04-27,724.76,735.28,720.84,721.25,108779524.0
2020-04-28,719.45,721.73,711.84,717.14,71857410.0
2020-04-29,715.74,719.18,713.62,718.85,74167973.0
2020-05-04,714.9,716.05,706.47,709.85,77774588.0
2020-05-05,709.35,714.59,707.49,712.61,55851358.0
2020-05-06,711.34,725.94,709.77,725.94,120943302.0
2020-05-07,725.94,739.64,725.94,738.55,80576310.0
2020-05-08,739.98,773.22,739.98,759.26,150542933.0
2020-05-11,760.15,776.51,760.15,776.48,123169395.0
2020-05-12,777.13,783.74,766.7,782.68,193759344.0
2020-05-13,782.45,788.06,760.2,781.09,121874650.0
2020-05-14,783.69,785.1,773.62,779.88,125861018.0
2020-05-15,780.73,785.26,771.25,773.24,78071088.0
2020-05-18,773.95,787.17,770.61,784.68,92689480.0
2020-05-19,787.27,808.17,787.27,798.59,139208304.0
2020-05-20,796.57,802.67,793.75,802.49,164900116.0
2020-05-21,803.43,808.57,802.49,803.8,128943360.0
2020-05-22,815.51,815.51,802.82,804.55,94246328.0
2020-05-25,803.14,809.12,799.23,807.0,94524216.0
2020-05-26,807.55,815.96,807.55,814.77,151996568.0
2020-05-27,816.04,821.36,803.31,803.31,135694408.0
2020-05-28,801.36,810.43,800.16,804.71,154103456.0
2020-05-29,804.0,808.83,801.46,808.52,71707146.0
2020-06-01,806.44,821.14,806.44,820.21,222753168.0
2020-06-02,821.89,827.11,818.36,818.62,222044686.0
